GENOMIC,GENUS,SPECIES,FIELD_POP ID,GREENHOUSE,VOUCHER SPECIMEN,COLLECTION DATE,PROVENANCE,COUNTRY,STATE_PROVINCE,SPECIFIC LOCALITY,LATITUDE,LONGITUDE,NOTES,MATERIAL,NANODROP CONCENTRATION (ng/uL),NANODROP 260:280 RATIO,PUBLISHED
,Lycium,leiospermum,05-55,,Miller and Levin 05-55,3/15/2005,North America,,Zacatecas,8.5 km from Rocamontes on Hwy 54,24.7,-101.25,"purple flowers, succulent Lvs, salt flat w/ L. calif, chenopods, Larrea, cholla",silica,,,
405,Lycium,leiospermum,,,Villarreal 8227 & Carranza MEXU,,North America,,,,,,,,,,
687,Lycium,leiostemum,,,Pinto s.n. SGO,,South America,,,,,,,herb,,,
701,Lycium,leiostemum,,,Sielfeld 4 SGO,,South America,,,,,,,,,,
464,Lycium,leiostemum,,,Zollner 6917,8/2/1973,South America,,Antofagasta,En Cifuncho,,,,,,,
702,Lycium,leiostemum cf. ,,,Dillon 8970 F,,South America,,,,,,,,,,
2587,Solanum,lycopersicum,LA0502,,LYCO 1,,,,,see Tomato Genetics Resource Center,,,, ,,,
2588,Solanum,lycopersicum,LA0502,,LYCO 2,,,,,see Tomato Genetics Resource Center,,,, ,,,
2589,Solanum,lycopersicum,LA0502,,LYCO 3,,,,,see Tomato Genetics Resource Center,,,, ,,,
2590,Solanum,lycopersicum,LA0502,,LYCO 4,,,,,see Tomato Genetics Resource Center,,,, ,,,
,Lycium,macrodon,05-89,,Miller and Levin 05-89,3/24/2005,North America,,Arizona,"from Sacaton towards I10. Casa grande Rte 7, base of Sacaton mtns.",33.045,-111.74,,silica,,,
3309,Lycium,macrodon,06-06,,Miller and Levin 06-06,3/15/2006,North America,,Arizona,0.7 mi towards Tucson on frontage road from Red Rock exit,32.78,-111.63,,silica,,,
,Lycium,macrodon,06-14,,Miller and Levin 06-14,3/17/2006,North America,,Arizona,"1.2 mi from Hwy 85 along Darby Wells Rd, just S of Ajo",32.344,-112.841,,silica,,,
75,Lycium,macrodon,"75A-B, 10",,Miller 97-21 ARIZ,3/14/1997,North America,,Arizona; Pinal Co.,"Roadside along Park Links Drive, from exit #226 on Interstate-10 heading to Desert Peak",,,,,,,
,Lycium,macrodon,04-MAC1,,Miller and Levin 04-01,3/12/2004,North America,,Arizona; Pinal Co.,"0.7 mi south of  Picacho Peak exit #219 off I-10, along frontage road on east side",32.642,-111.383,styles collected from other plants ,silica,,,
,Lycium,mascarenense,,,A. M. Venter 422 BLFU,,Africa,,,,,,,herb,,,
,Lycium,mascarenense,,,A. M. Venter 550 BLFU,2/14/1996,Africa,,KwaZulu Natal,,,,,herb,,,
2544,Lycium,mascarenense,,,AM Venter 422 BLFU,7/25/2005,Africa,,Natal,,,,, ,,,
2556,Lycium,mascarenense,,,AM Venter 550 BLFU,7/25/2005,Africa,,Kwa-Zulu Natal,,,,, ,,,
566,Lycium,mascarenense,05-230 ,,Miller et al. 05-230 ,8/21/2005,Africa,,KwaZulu Natal,"Black Rock, KZN Coastal Forest Reserve",-27.13,32.828,"Growing on rocks, hanging down side.",silica,,,
567,Lycium,mascarenense,05-231 ,,Miller et al. 05-231 ,8/21/2005,Africa,,KwaZulu Natal,"Black Rock, KZN Coastal Forest Reserve",-27.13,32.828,"Growing on rocks, hanging down side.",silica,,,
"3293, 494",Lycium,mascarenense,05-232,,Miller et al. 05-232,8/21/2005,Africa,,KwaZulu Natal,"Black Rock, KZN Coastal Forest Reserve",-27.13,32.828,"Growing on rocks, hanging down side.",silica,,,
700,Lycium,mascarenense,,,Zarucchi et al. 7578 F,,Africa,,,,,,,,,,
AMV 550,Lycium,mascarenense,550,,,,Africa,,,,,,,,,,
488,Lycium,megacarpum,,,J.L.L. de la Luz 10739 ,,North America,,Baja California Sur,,,,,silica,,,
601,Lycium,minimum,Dillon and Tye 8501 F,,Dillon and Tye 8501 F,2/22/2004,South America,,"Santa Cruz, Galapagos Islands","Isla Santa Cruz, Tortuga Bay",-0.76,-90.334,"Shrub to 1m, flowers white; 1-5m",,,,
467,Lycium,minimum,Howell 1932,,J.T. Howell,5/10/1932,South America,,"South Seymour, Galapagos Islands","Rocky Place, South Seymour Island",,,,,,,
1392,Lycium,minimum,TB-2,,Levin & Miller 11-01,2/19/2011,South America,,"Santa Cruz, Galapagos Islands","Santa Cruz, Tortuga Bay; when trail meets beach, to the left along beach; on lava",-0.761,-90.33,"1 ripe fruit, 2 seeds", ,,,
1392,Lycium,minimum,TB-2 (**duplicate**),,Levin & Miller 11-01,2/19/2011,South America,,"Santa Cruz, Galapagos Islands","Santa Cruz, Tortuga Bay; when trail meets beach, to the left along beach; on lava",-0.761,-90.33,"1 ripe fruit, 2 seeds; buds in FAA (**DUPLICATE**)", ,,,
1418,Lycium,minimum,ESP-08,,Levin & Miller 11-02,2/24/2011,South America,,"Espanola, Galapagos Islands","Espanola, Punta Suarez; quite common along trail & into bush ",-1.372,-89.743,"Many flowers, No developing fruit; male? Voucher collected. Leaves collected from voucher on 2/26/11.", ,,,
3110,Lycium,minimum,FLO-22,,Levin & Miller 11-03,2/25/2011,South America,,"Floreana, Galapagos Islands","Floreana, Punta Cormorant; east side of point, at the end of the beach following tourist trail.  Growing on lava.",-1.23,-90.423,"Many fruit, some ripe.", ,,,
3116,Lycium,minimum,PV-3,,Levin & Miller 11-04,3/5/2011,South America,,"Isabela, Galapagos Islands","Isabela, Puerto Villamil; Galapagos National Park, Playa del Amor & Tunel del Estero; ~4km E of Muro de las Lagrimas; growing on lava near shore; Common",-0.961,-90.989,Plant with many fruit, ,,,
674,Lycium,minimum,Dillon 8500 F,,M. O. Dillon 8500 F,2/20/2004,South America,,"Floreana, Galapagos Islands","Punta Cormorant, Isla Floreana",-1.23,-90.43,,,,,
1041,Lycium,minimum,CRIS-1,,none,6/5/2002,South America,,"San Cristobal, Galapagos Islands","San Cristobal, Bahia Rosa Blanca",-0.82,-89.349,Lycium 1, ,,,
1042,Lycium,minimum,CRIS-4,,none,6/5/2002,South America,,"San Cristobal, Galapagos Islands","San Cristobal, Bahia Rosa Blanca",-0.82,-89.349,Lycium 4, ,,,
1043,Lycium,minimum,ESP-5,,none,6/11/2002,South America,,"Santa Cruz, Galapagos Islands","Santa Cruz, Barrio Estrada",-0.752,-90.311,Lycium 5, ,,,
1044,Lycium,minimum,EST-6,,none,6/11/2002,South America,,"Santa Cruz, Galapagos Islands","Santa Cruz, Barrio Estrada",-0.752,-90.311,Lycium 6, ,,,
1478,Lycium,minimum,CRIS-2,,none,6/5/2002,South America,,"San Cristobal, Galapagos Islands","San Cristobal, Bahia Rosa Blanca",-0.82,-89.349,Lycium 2, ,,,
1479,Lycium,minimum,CRIS-3,,none,6/5/2002,South America,,"San Cristobal, Galapagos Islands","San Cristobal, Bahia Rosa Blanca",-0.82,-89.349,Lycium 3, ,,,
3089,Lycium,minimum,EST-7,,none,6/11/2002,South America,,"Santa Cruz, Galapagos Islands","Santa Cruz, Barrio Estrada",-0.752,-90.311,Lycium 7, ,,,
3090,Lycium,minimum,EST-8,,none,6/11/2002,South America,,"Santa Cruz, Galapagos Islands","Santa Cruz, Barrio Estrada",-0.752,-90.311,Lycium 8, ,,,
1393,Lycium,minimum,TB-9,,same population as Levin & Miller 11-01,2/19/2011,South America,,"Santa Cruz, Galapagos Islands","Santa Cruz, Tortuga Bay; when trail meets beach, to the right past lava spit on urchin/lava substrate; with Opuntia & Heliophyllum",-0.765,-90.34,, ,,,
1394,Lycium,minimum,TB-14,,same population as Levin & Miller 11-01,2/20/2011,South America,,"Santa Cruz, Galapagos Islands","Santa Cruz, Tortuga Bay; when trail meets beach, to the right past lava spit on urchin/lava substrate; with Opuntia & Heliophyllum",-0.765,-90.341,Pictures taken, ,,,
1395,Lycium,minimum,TB-22,,same population as Levin & Miller 11-01,2/20/2011,South America,,"Santa Cruz, Galapagos Islands","Santa Cruz, Tortuga Bay; when trail meets beach, to the right past lava spit on urchin/lava substrate; with Opuntia & Heliophyllum",-0.743,-90.303,Long styles & stamens. No fruit seen, ,,,
1433,Lycium,minimum,"TB-4
",,same population as Levin & Miller 11-01,2/19/2011,South America,,"Santa Cruz, Galapagos Islands","Santa Cruz, Tortuga Bay; when trail meets beach, to the left along beach; on lava",-0.762,-90.33,"Flowers, but dry", ,,,
1434,Lycium,minimum,TB-5,,same population as Levin & Miller 11-01,2/19/2011,South America,,"Santa Cruz, Galapagos Islands","Santa Cruz, Tortuga Bay; when trail meets beach, to the right past lava spit on urchin/lava substrate; with Opuntia & Heliophyllum",-0.765,-90.34,"Fruits developing; Flowers, but dry", ,,,
1435,Lycium,minimum,TB-6,,same population as Levin & Miller 11-01,2/19/2011,South America,,"Santa Cruz, Galapagos Islands","Santa Cruz, Tortuga Bay; when trail meets beach, to the right past lava spit on urchin/lava substrate; with Opuntia & Heliophyllum",-0.765,-90.34,"No fruit seen; Flowers, dried (mostly)", ,,,
1436,Lycium,minimum,TB-8,,same population as Levin & Miller 11-01,2/19/2011,South America,,"Santa Cruz, Galapagos Islands","Santa Cruz, Tortuga Bay; when trail meets beach, to the right past lava spit on urchin/lava substrate; with Opuntia & Heliophyllum",-0.765,-90.34,fruits developing, ,,,
1437,Lycium,minimum,TB-11,,same population as Levin & Miller 11-01,2/20/2011,South America,,"Santa Cruz, Galapagos Islands","Santa Cruz, Tortuga Bay; when trail meets beach, to the right past lava spit on urchin/lava substrate; with Opuntia & Heliophyllum",-0.765,-90.341,, ,,,
1438,Lycium,minimum,TB-15,,same population as Levin & Miller 11-01,2/20/2011,South America,,"Santa Cruz, Galapagos Islands","Santa Cruz, Tortuga Bay; when trail meets beach, to the right past lava spit on urchin/lava substrate; with Opuntia & Heliophyllum",-0.765,-90.341,no fruit seen, ,,,
1439,Lycium,minimum,TB-17,,same population as Levin & Miller 11-01,2/20/2011,South America,,"Santa Cruz, Galapagos Islands","Santa Cruz, Tortuga Bay; when trail meets beach, to the right past lava spit on urchin/lava substrate; with Opuntia & Heliophyllum",-0.765,-90.341,2 bags silica; Photo with Opuntia & lagoon, ,,,
1440,Lycium,minimum,TB-21,,same population as Levin & Miller 11-01,2/20/2011,South America,,"Santa Cruz, Galapagos Islands","Santa Cruz, Tortuga Bay; when trail meets beach, to the right past lava spit on urchin/lava substrate; with Opuntia & Heliophyllum",-0.76,-90.332,Also 1440A, ,,,
3074,Lycium,minimum,Field ID: TB-12,,Same population as Levin & Miller 11-01,2/20/2011,South America,,"Santa Cruz, Galapagos Islands","Santa Cruz, Tortuga Bay; when trail meets beach, to the right past lava spit on urchin/lava substrate; with Opuntia & Heliophyllum",-0.766,-90.341,, ,,,
3084,Lycium,minimum,TB-16 (**duplicate**),,same population as Levin & Miller 11-01,2/20/2011,South America,,"Santa Cruz, Galapagos Islands","Santa Cruz, Tortuga Bay; when trail meets beach, to the right past lava spit on urchin/lava substrate; with Opuntia & Heliophyllum",-0.765,-90.341,TB-16 (**duplicate**), ,,,
3084,Lycium,minimum,TB-16 (**duplicate**),,same population as Levin & Miller 11-01,2/20/2011,South America,,"Santa Cruz, Galapagos Islands","Santa Cruz, Tortuga Bay; when trail meets beach, to the right past lava spit on urchin/lava substrate; with Opuntia & Heliophyllum",-0.765,-90.341,2 bags silica; Photo with Opuntia & ocean (**DUPLICATE**), ,,,
3085,Lycium,minimum,TB-18,,same population as Levin & Miller 11-01,2/20/2011,South America,,"Santa Cruz, Galapagos Islands","Santa Cruz, Tortuga Bay; when trail meets beach, to the right past lava spit on urchin/lava substrate; with Opuntia & Heliophyllum",-0.765,-90.34,"Silica labeled \TB-18P\"" (for ploidy); Possibly previously sampled for genomic - cross-ref with waypoints""", ,,,
3086,Lycium,minimum,TB-19P;WPT379,,Same population as Levin & Miller 11-01,2/20/2011,South America,,"Santa Cruz, Galapagos Islands","Santa Cruz, Tortuga Bay; when trail meets beach, to the right past lava spit on urchin/lava substrate; with Opuntia & Heliophyllum",-0.765,-90.34,TB-19P; WPT379, ,,,
3086,Lycium,minimum,TB-19,,same population as Levin & Miller 11-01,2/20/2011,South America,,"Santa Cruz, Galapagos Islands","Santa Cruz, Tortuga Bay; when trail meets beach, to the right past lava spit on urchin/lava substrate; with Opuntia & Heliophyllum",-0.765,-90.34,"Silica labeled \TB-19P\"" (for ploidy); Possibly previously sampled for genomic - cross-ref with waypoints""", ,,,
3087,Lycium,minimum,TB-20,,same population as Levin & Miller 11-01,2/20/2011,South America,,"Santa Cruz, Galapagos Islands","Santa Cruz, Tortuga Bay; when trail meets beach, to the right past lava spit on urchin/lava substrate; with Opuntia & Heliophyllum",-0.765,-90.34,"Silica labeled \TB-20P\"" (for ploidy); Possibly previously sampled for genomic - cross-ref with waypoints""", ,,,
3091,Lycium,minimum,TB-1,,same population as Levin & Miller 11-01,2/19/2011,South America,,"Santa Cruz, Galapagos Islands","Santa Cruz, Tortuga Bay; when trail meets beach, to the left along beach; on lava",-0.761,-90.331,1 flower, ,,,
3092,Lycium,minimum,TB-3,,same population as Levin & Miller 11-01,2/19/2011,South America,,"Santa Cruz, Galapagos Islands","Santa Cruz, Tortuga Bay; when trail meets beach, to the left along beach; on lava",-0.762,-90.33,, ,,,
3093,Lycium,minimum,TB-7,,same population as Levin & Miller 11-01,2/19/2011,South America,,"Santa Cruz, Galapagos Islands","Santa Cruz, Tortuga Bay; when trail meets beach, to the right past lava spit on urchin/lava substrate; with Opuntia & Heliophyllum",-0.765,-90.34,no fruit seen, ,,,
3094,Lycium,minimum,TB-10,,same population as Levin & Miller 11-01,2/19/2011,South America,,"Santa Cruz, Galapagos Islands","Santa Cruz, Tortuga Bay; when trail meets beach, to the right past lava spit on urchin/lava substrate; with Opuntia & Heliophyllum",-0.765,-90.341,many fruit, ,,,
3095,Lycium,minimum,TB-13,,same population as Levin & Miller 11-01,2/20/2011,South America,,"Santa Cruz, Galapagos Islands","Santa Cruz, Tortuga Bay; when trail meets beach, to the right past lava spit on urchin/lava substrate; with Opuntia & Heliophyllum",-0.765,-90.341,2 bags silica; fruits developing, ,,,
,Lycium,minimum,TB-12,,same population as Levin & Miller 11-01,2/20/2011,South America,,"Santa Cruz, Galapagos Islands","Santa Cruz, Tortuga Bay; when trail meets beach, to the right past lava spit on urchin/lava substrate; with Opuntia & Heliophyllum",-0.766,-90.341,, ,,,
,Lycium,minimum,TB-16,,same population as Levin & Miller 11-01,2/20/2011,South America,,"Santa Cruz, Galapagos Islands","Santa Cruz, Tortuga Bay; when trail meets beach, to the right past lava spit on urchin/lava substrate; with Opuntia & Heliophyllum",-0.765,-90.341,2 bags silica; Photo with Opuntia & ocean, ,,,
,Lycium,minimum,TB-10 (**duplicate**),,same population as Levin & Miller 11-01,2/19/2011,South America,,"Santa Cruz, Galapagos Islands","Santa Cruz, Tortuga Bay; when trail meets beach, to the right past lava spit on urchin/lava substrate; with Opuntia & Heliophyllum",-0.765,-90.341,many fruit (**DUPLICATE**), ,,,
,Lycium,minimum,TB-13 (**duplicate**),,same population as Levin & Miller 11-01,2/20/2011,South America,,"Santa Cruz, Galapagos Islands","Santa Cruz, Tortuga Bay; when trail meets beach, to the right past lava spit on urchin/lava substrate; with Opuntia & Heliophyllum",-0.765,-90.341,2 bags silica; fruits developing (**DUPLICATE**), ,,,
,Lycium,minimum,TB-17 (**duplicate**),,same population as Levin & Miller 11-01,2/20/2011,South America,,"Santa Cruz, Galapagos Islands","Santa Cruz, Tortuga Bay; when trail meets beach, to the right past lava spit on urchin/lava substrate; with Opuntia & Heliophyllum",-0.765,-90.341,2 bags silica; Photo with Opuntia & lagoon (**DUPLICATE**), ,,,
1396,Lycium,minimum,ESP-01,,same population as Levin & Miller 11-02,2/24/2011,South America,,"Espanola, Galapagos Islands","Espanola, Punta Suarez; quite common along trail & into bush ",-1.37,-89.745,, ,,,
1397,Lycium,minimum,ESP-10,,same population as Levin & Miller 11-02,2/24/2011,South America,,"Espanola, Galapagos Islands","Espanola, Punta Suarez; quite common along trail & into bush ",-1.371,-89.743,few flowers, ,,,
1398,Lycium,minimum,ESP-26,,same population as Levin & Miller 11-02,2/24/2011,South America,,"Espanola, Galapagos Islands","Espanola, Punta Suarez; quite common along trail & into bush ",-1.372,-89.743,, ,,,
1416,Lycium,minimum,ESP-02,,same population as Levin & Miller 11-02,2/24/2011,South America,,"Espanola, Galapagos Islands","Espanola, Punta Suarez; quite common along trail & into bush ",-1.372,-89.745,, ,,,
1417,Lycium,minimum,ESP-05,,same population as Levin & Miller 11-02,2/24/2011,South America,,"Espanola, Galapagos Islands","Espanola, Punta Suarez; quite common along trail & into bush",-1.372,-89.744,, ,,,
1419,Lycium,minimum,ESP-14,,same population as Levin & Miller 11-02,2/24/2011,South America,,"Espanola, Galapagos Islands","Espanola, Punta Suarez; quite common along trail & into bush ",-1.371,-89.743,, ,,,
1420,Lycium,minimum,ESP-18,,same population as Levin & Miller 11-02,2/24/2011,South America,,"Espanola, Galapagos Islands","Espanola, Punta Suarez; quite common along trail & into bush ",-1.371,-89.743,, ,,,
1421,Lycium,minimum,ESP-21,,same population as Levin & Miller 11-02,2/24/2011,South America,,"Espanola, Galapagos Islands","Espanola, Punta Suarez; quite common along trail & into bush ",-1.372,-89.743,, ,,,
1422,Lycium,minimum,ESP-24,,same population as Levin & Miller 11-02,2/24/2011,South America,,"Espanola, Galapagos Islands","Espanola, Punta Suarez; quite common along trail & into bush ",-1.372,-89.743,"\Amazing\"" plant.""", ,,,
1423,Lycium,minimum,ESP-28,,same population as Levin & Miller 11-02,2/24/2011,South America,,"Espanola, Galapagos Islands","Espanola, Punta Suarez; quite common along trail & into bush ",-1.372,-89.743,, ,,,
1424,Lycium,minimum,ESP-32,,same population as Levin & Miller 11-02,2/24/2011,South America,,"Espanola, Galapagos Islands","Espanola, Punta Suarez; quite common along trail & into bush ",-1.373,-89.742,, ,,,
3075,Lycium,minimum,,,same population as Levin & Miller 11-02,2/24/2011,South America,,"Espanola, Galapagos Islands","Espanola, Punta Suarez; quite common along trail & into bush ",-1.37,-89.745,Field ID ESP-03, ,,,
3096,Lycium,minimum,ESP-07,,same population as Levin & Miller 11-02,2/24/2011,South America,,"Espanola, Galapagos Islands","Espanola, Punta Suarez; quite common along trail & into bush ",-1.372,-89.744,, ,,,
3133,Lycium,minimum,ESP-03,,same population as Levin & Miller 11-02,2/24/2011,South America,,"Espanola, Galapagos Islands","Espanola, Punta Suarez; quite common along trail & into bush ",-1.37,-89.745,The water bath was only at 60 degrees during this extraction, ,,,
3134,Lycium,minimum,ESP-06,,same population as Levin & Miller 11-02,2/24/2011,South America,,"Espanola, Galapagos Islands","Espanola, Punta Suarez; quite common along trail & into bush ",-1.372,-89.744,many fruit; The water bath was only at 60 degrees during this extraction, ,,,
3135,Lycium,minimum,ESP-09,,same population as Levin & Miller 11-02,2/24/2011,South America,,"Espanola, Galapagos Islands","Espanola, Punta Suarez; quite common along trail & into bush ",-1.371,-89.743,dried flowers, ,,,
3136,Lycium,minimum,ESP-11,,same population as Levin & Miller 11-02,2/24/2011,South America,,"Espanola, Galapagos Islands","Espanola, Punta Suarez; quite common along trail & into bush ",-1.371,-89.743,Fruits developing, ,,,
3137,Lycium,minimum,ESP-12,,same population as Levin & Miller 11-02,2/24/2011,South America,,"Espanola, Galapagos Islands","Espanola, Punta Suarez; quite common along trail & into bush ",-1.371,-89.743,, ,,,
3138,Lycium,minimum,ESP-13,,same population as Levin & Miller 11-02,2/24/2011,South America,,"Espanola, Galapagos Islands","Espanola, Punta Suarez; quite common along trail & into bush ",-1.371,-89.743,"Large/tall plant with many, large developing fruit; female?", ,,,
3139,Lycium,minimum,ESP-15,,same population as Levin & Miller 11-02,2/24/2011,South America,,"Espanola, Galapagos Islands","Espanola, Punta Suarez; quite common along trail & into bush ",-1.372,-89.743,, ,,,
3140,Lycium,minimum,ESP-16,,same population as Levin & Miller 11-02,2/24/2011,South America,,"Espanola, Galapagos Islands","Espanola, Punta Suarez; quite common along trail & into bush ",-1.371,-89.743,Very colorful flowers with purple on petals., ,,,
3141,Lycium,minimum,ESP-19,,same population as Levin & Miller 11-02,2/24/2011,South America,,"Espanola, Galapagos Islands","Espanola, Punta Suarez; quite common along trail & into bush ",-1.372,-89.743,Many flowers. A few small fruit developing., ,,,
3142,Lycium,minimum,ESP-20,,same population as Levin & Miller 11-02,2/24/2011,South America,,"Espanola, Galapagos Islands","Espanola, Punta Suarez; quite common along trail & into bush ",-1.372,-89.743,Many fruits developing, ,,,
3143,Lycium,minimum,ESP-22,,same population as Levin & Miller 11-02,2/24/2011,South America,,"Espanola, Galapagos Islands","Espanola, Punta Suarez; quite common along trail & into bush ",-1.372,-89.743,Buds/fresh flowers with large anthers. No fruits., ,,,
